ts_code,name,fund_type,list_date,invest_type,type,market
020979.OF,西部利得价值回报A,混合型,,混合型,契约型开放式,O
020980.OF,西部利得价值回报C,混合型,,混合型,契约型开放式,O
021231.OF,工银中证A50联接A,股票型,,被动指数型,契约型开放式,O
021360.OF,国投瑞银和兴A,债券型,,债券型,契约型开放式,O
021361.OF,国投瑞银和兴C,债券型,,债券型,契约型开放式,O
021167.OF,中泰红利量化选股A,股票型,,股票型,契约型开放式,O
021168.OF,中泰红利量化选股C,股票型,,股票型,契约型开放式,O
020535.OF,国投瑞银恒扬30天持有C,债券型,,债券型,契约型开放式,O
021314.OF,博时中证信息技术应用创新产业指数A,股票型,,被动指数型,契约型开放式,O
021315.OF,博时中证信息技术应用创新产业指数C,股票型,,被动指数型,契约型开放式,O
021600.OF,富国鑫汇养老目标日期2035三年持有Y,混合型,,混合型,契约型开放式,O
020695.OF,海富通红利优选A,混合型,,混合型,契约型开放式,O
020696.OF,海富通红利优选C,混合型,,混合型,契约型开放式,O
020631.OF,汇添富中证芯片产业联接C,股票型,,被动指数型,契约型开放式,O
020630.OF,汇添富中证芯片产业联接A,股票型,,被动指数型,契约型开放式,O
020936.OF,国联益诚30天持有C,债券型,,债券型,契约型开放式,O
020935.OF,国联益诚30天持有A,债券型,,债券型,契约型开放式,O
021617.OF,天弘优选C,债券型,,债券型,契约型开放式,O
021601.OF,交银稳利中短债E,债券型,,债券型,契约型开放式,O
020534.OF,国投瑞银恒扬30天持有A,债券型,,债券型,契约型开放式,O
021349.OF,嘉实中债绿色普惠主题金融优选指数C,债券型,,被动指数型,契约型开放式,O
021609.OF,广发7-10年国开行D,债券型,,被动指数型,契约型开放式,O
021588.OF,广发景利C,债券型,,债券型,契约型开放式,O
021596.OF,天弘稳健回报E,债券型,,债券型,契约型开放式,O
021348.OF,嘉实中债绿色普惠主题金融优选指数A,债券型,,被动指数型,契约型开放式,O
021257.OF,浦银安盛中证A50指数增强C,股票型,,增强指数型,契约型开放式,O
021256.OF,浦银安盛中证A50指数增强A,股票型,,增强指数型,契约型开放式,O
021587.OF,永赢润益D,债券型,,债券型,契约型开放式,O
020901.OF,招商成长量化选股A,股票型,,股票型,契约型开放式,O
021558.OF,工银现代服务业C,混合型,,灵活配置型,契约型开放式,O
020902.OF,招商成长量化选股C,股票型,,股票型,契约型开放式,O
020172.OF,华泰柏瑞养老目标日期2035三年持有,混合型,,混合型,契约型开放式,O
021610.OF,国泰中证环保产业50ETF联接E,股票型,,被动指数型,契约型开放式,O
020863.OF,泰康稳健双利C,债券型,,债券型,契约型开放式,O
020862.OF,泰康稳健双利A,债券型,,债券型,契约型开放式,O
021580.OF,华夏中证人工智能主题ETF联接D,股票型,,被动指数型,契约型开放式,O
021534.OF,华夏中证细分有色金属产业主题联接D,股票型,,被动指数型,契约型开放式,O
159309.SZ,油气资源ETF,股票型,20240618,被动指数型,契约型开放式,E
021599.OF,华泰紫金丰和D,混合型,,混合型,契约型开放式,O
021304.OF,东方中债绿色普惠主题金融优选指数C,债券型,,被动指数型,契约型开放式,O
021417.OF,国富中债绿色普惠金融指数C,债券型,,被动指数型,契约型开放式,O
021416.OF,国富中债绿色普惠金融指数A,债券型,,被动指数型,契约型开放式,O
159578.SZ,深证主板50ETF南方,股票型,20240607,被动指数型,契约型开放式,E
021512.OF,景顺长城支柱产业C,混合型,,混合型,契约型开放式,O
021487.OF,工银瑞和3个月定开D,债券型,,债券型,契约型开放式,O
021460.OF,汇添富增强收益E,债券型,,增强型,契约型开放式,O
021478.OF,东方周期优选C,混合型,,灵活配置型,契约型开放式,O
159315.SZ,黄金股ETF基金,股票型,20240614,被动指数型,契约型开放式,E
021303.OF,东方中债绿色普惠主题金融优选指数A,债券型,,被动指数型,契约型开放式,O
021106.OF,宝盈盈悦纯债A,债券型,,债券型,契约型开放式,O
021107.OF,宝盈盈悦纯债C,债券型,,债券型,契约型开放式,O
021595.OF,国联安新精选C,混合型,,灵活配置型,契约型开放式,O
021488.OF,长盛养老健康产业C,混合型,,灵活配置型,契约型开放式,O
021542.OF,国投瑞银信息消费C,混合型,,灵活配置型,契约型开放式,O
019613.OF,财通先进制造智选C,混合型,,混合型,契约型开放式,O
019612.OF,财通先进制造智选A,混合型,,混合型,契约型开放式,O
021110.OF,信澳中债0-3年政策性金融债A,债券型,,被动指数型,契约型开放式,O
021441.OF,申万菱信安泰添益纯债A,债券型,,债券型,契约型开放式,O
021111.OF,信澳中债0-3年政策性金融债C,债券型,,被动指数型,契约型开放式,O
021442.OF,申万菱信安泰添益纯债C,债券型,,债券型,契约型开放式,O
021008.OF,长盛嘉鑫30天持有纯债C,债券型,,债券型,契约型开放式,O
021007.OF,长盛嘉鑫30天持有纯债A,债券型,,债券型,契约型开放式,O
021060.OF,嘉实上证科创板生物医药联接A,股票型,,被动指数型,契约型开放式,O
021061.OF,嘉实上证科创板生物医药联接C,股票型,,被动指数型,契约型开放式,O
021270.OF,宏利中债绿色普惠金融优选指数C,债券型,,被动指数型,契约型开放式,O
021269.OF,宏利中债绿色普惠金融优选指数A,债券型,,被动指数型,契约型开放式,O
021481.OF,博时国证龙头家电联接C,股票型,,被动指数型,契约型开放式,O
020881.OF,长信180天持有A,债券型,,债券型,契约型开放式,O
021309.OF,鹏华创新医药C,混合型,,混合型,契约型开放式,O
021308.OF,鹏华创新医药A,混合型,,混合型,契约型开放式,O
021486.OF,华夏聚丰稳健目标D,混合型,,混合型,契约型开放式,O
021523.OF,财通价值动量C,混合型,,灵活配置型,契约型开放式,O
159542.SZ,工程机械ETF,股票型,20240607,被动指数型,契约型开放式,E
159533.SZ,中证2000ETF基金,股票型,20240607,被动指数型,契约型开放式,E
021521.OF,中信保诚稳鸿E,债券型,,债券型,契约型开放式,O
021333.OF,信澳国企智选A,混合型,,混合型,契约型开放式,O
021334.OF,信澳国企智选C,混合型,,混合型,契约型开放式,O
021278.OF,永赢上证科创板100指数增强A,股票型,,增强指数型,契约型开放式,O
021279.OF,永赢上证科创板100指数增强C,股票型,,增强指数型,契约型开放式,O
021528.OF,财通成长优选C,混合型,,灵活配置型,契约型开放式,O
020178.OF,嘉实双季兴享6个月持有C,债券型,,债券型,契约型开放式,O
020177.OF,嘉实双季兴享6个月持有A,债券型,,债券型,契约型开放式,O
021529.OF,中信保诚至泰中短债E,债券型,,债券型,契约型开放式,O
021480.OF,博时国证龙头家电联接A,股票型,,被动指数型,契约型开放式,O
021200.OF,华夏中证装备产业联接A,股票型,,被动指数型,契约型开放式,O
021201.OF,华夏中证装备产业联接C,股票型,,被动指数型,契约型开放式,O
021378.OF,兴业中证港股通互联网指数C,股票型,,被动指数型,契约型开放式,O
021377.OF,兴业中证港股通互联网指数A,股票型,,被动指数型,契约型开放式,O
019933.OF,工银国证港股通科技联接A,股票型,,被动指数型,契约型开放式,O
019934.OF,工银国证港股通科技联接C,股票型,,被动指数型,契约型开放式,O
020882.OF,长信180天持有C,债券型,,债券型,契约型开放式,O
019960.OF,富国远见价值A,混合型,,混合型,契约型开放式,O
019961.OF,富国远见价值C,混合型,,混合型,契约型开放式,O
020037.OF,鹏华品质甄选A,混合型,,混合型,契约型开放式,O
020038.OF,鹏华品质甄选C,混合型,,混合型,契约型开放式,O
017292.OF,申万菱信红利量化选股A,股票型,,股票型,契约型开放式,O
017293.OF,申万菱信红利量化选股C,股票型,,股票型,契约型开放式,O
020062.OF,格林宏观回报A,混合型,,混合型,契约型开放式,O
020063.OF,格林宏观回报C,混合型,,混合型,契约型开放式,O
021526.OF,南华丰汇C,混合型,,混合型,契约型开放式,O
019768.OF,景顺长城科创50指数增强C,股票型,,增强指数型,契约型开放式,O
019767.OF,景顺长城科创50指数增强A,股票型,,增强指数型,契约型开放式,O
563090.SH,上证50ETF增强,股票型,20240606,增强指数型,契约型开放式,E
021439.OF,安信30天滚动持有A,债券型,,债券型,契约型开放式,O
021440.OF,安信30天滚动持有C,债券型,,债券型,契约型开放式,O
021546.OF,国投瑞银创新医疗C,混合型,,灵活配置型,契约型开放式,O
021543.OF,国投瑞银招财C,混合型,,灵活配置型,契约型开放式,O
021467.OF,新华安享惠金E,债券型,,债券型,契约型开放式,O
020773.OF,中信建投量化选股C,股票型,,股票型,契约型开放式,O
020772.OF,中信建投量化选股A,股票型,,股票型,契约型开放式,O
021589.OF,博时智臻纯债C,债券型,,债券型,契约型开放式,O
021541.OF,建信社会责任C,混合型,,混合型,契约型开放式,O
020521.OF,华商安恒A,债券型,,债券型,契约型开放式,O
020522.OF,华商安恒C,债券型,,债券型,契约型开放式,O
021569.OF,博时裕诚纯债C,债券型,,债券型,契约型开放式,O
020896.OF,汇添富稳鼎120天滚动持有C,债券型,,债券型,契约型开放式,O
020895.OF,汇添富稳鼎120天滚动持有A,债券型,,债券型,契约型开放式,O
020853.OF,大成中证芯片产业指数A,股票型,,被动指数型,契约型开放式,O
020854.OF,大成中证芯片产业指数C,股票型,,被动指数型,契约型开放式,O
020067.OF,方正富邦锦利3个月定开债,债券型,,债券型,契约型开放式,O
021497.OF,中欧颐享平衡养老目标三年持有Y,混合型,,混合型,契约型开放式,O
159588.SZ,石油天然气ETF,股票型,20240531,被动指数型,契约型开放式,E
021459.OF,华安盈瑞稳健优选6个月持有E,混合型,,混合型,契约型开放式,O
021506.OF,华泰紫金智盈E,债券型,,债券型,契约型开放式,O
021504.OF,易方达养老目标日期2045五年持有Y,混合型,,混合型,契约型开放式,O
021498.OF,易方达汇悦平衡养老目标三年持有Y,混合型,,混合型,契约型开放式,O
020090.OF,万家研究领航A,混合型,,混合型,契约型开放式,O
020091.OF,万家研究领航C,混合型,,混合型,契约型开放式,O
159300.SZ,300ETF,股票型,20240605,被动指数型,契约型开放式,E
563150.SH,油气资源ETF,股票型,20240530,被动指数型,契约型开放式,E
020789.OF,银华季季鑫90天持有A,债券型,,债券型,契约型开放式,O
020790.OF,银华季季鑫90天持有C,债券型,,债券型,契约型开放式,O
021209.OF,银华中证A50联接C,股票型,,被动指数型,契约型开放式,O
021208.OF,银华中证A50联接A,股票型,,被动指数型,契约型开放式,O
021413.OF,富国泓利纯债E,债券型,,债券型,契约型开放式,O
021412.OF,富国泓利纯债D,债券型,,债券型,契约型开放式,O
021182.OF,中欧价值精选C,混合型,,混合型,契约型开放式,O
021450.OF,富国医疗产业A,混合型,,混合型,契约型开放式,O
020803.OF,东方红量化选股A,混合型,,混合型,契约型开放式,O
020804.OF,东方红量化选股C,混合型,,混合型,契约型开放式,O
021181.OF,中欧价值精选A,混合型,,混合型,契约型开放式,O
020988.OF,南方恒生科技指数A,股票型,,被动指数型,契约型开放式,O
020989.OF,南方恒生科技指数C,股票型,,被动指数型,契约型开放式,O
020972.OF,易方达国证机器人产业联接A,股票型,,被动指数型,契约型开放式,O
020973.OF,易方达国证机器人产业联接C,股票型,,被动指数型,契约型开放式,O
021035.OF,博时中证汽车零部件主题指数A,股票型,,被动指数型,契约型开放式,O
021036.OF,博时中证汽车零部件主题指数C,股票型,,被动指数型,契约型开放式,O
021300.OF,诺德同业存单指数7天持有,债券型,,被动指数型,契约型开放式,O
021493.OF,摩根丰瑞D,债券型,,债券型,契约型开放式,O
021108.OF,国泰君安180天持有A,债券型,,债券型,契约型开放式,O
021109.OF,国泰君安180天持有C,债券型,,债券型,契约型开放式,O
018102.OF,贝莱德卓越远航C,混合型,,混合型,契约型开放式,O
018101.OF,贝莱德卓越远航A,混合型,,混合型,契约型开放式,O
021451.OF,富国医疗产业C,混合型,,混合型,契约型开放式,O
020697.OF,蜂巢稳鑫90天持有A,债券型,,债券型,契约型开放式,O
020703.OF,蜂巢稳鑫90天持有C,债券型,,债券型,契约型开放式,O
021190.OF,南方富时亚太低碳精选联接C,股票型,,被动指数型,契约型开放式,O
021189.OF,南方富时亚太低碳精选联接A,股票型,,被动指数型,契约型开放式,O
021499.OF,博时黄金ETF联接E,商品型,,黄金现货合约,契约型开放式,O
021495.OF,华夏养老2060五年持有Y,混合型,,混合型,契约型开放式,O
021320.OF,华富恒惠纯债A,债券型,,债券型,契约型开放式,O
021321.OF,华富恒惠纯债C,债券型,,债券型,契约型开放式,O
021394.OF,富荣富祥纯债C,债券型,,债券型,契约型开放式,O
021479.OF,国联安稳健C,混合型,,平衡型,契约型开放式,O
021357.OF,中欧周期景气D,混合型,,混合型,契约型开放式,O
020087.OF,鹏华智投数字经济C,混合型,,混合型,契约型开放式,O
020086.OF,鹏华智投数字经济A,混合型,,混合型,契约型开放式,O
021358.OF,东财中证沪港深互联网E,股票型,,被动指数型,契约型开放式,O
021496.OF,广发养老目标日期2045三年持有Y,混合型,,混合型,契约型开放式,O
021503.OF,景顺长城成长之星C,股票型,,股票型,契约型开放式,O
021473.OF,摩根瑞益纯债D,债券型,,债券型,契约型开放式,O
021419.OF,广发汇择一年定开债D,债券型,,债券型,契约型开放式,O
