ts_code,symbol,name,industry,market,list_date
001316.SZ,001316,润贝航科,批发业,主板,2022-06-24
001317.SZ,001317,三羊马,铁路,主板,2021-11-30
001318.SZ,001318,阳光乳业,乳制品,主板,2022-05-20
001319.SZ,001319,铭科精技,汽车配件,主板,2022-05-12
001322.SZ,001322,箭牌家居,家居用品,主板,2022-10-26
001323.SZ,001323,慕思股份,家居用品,主板,2022-06-23
001324.SZ,001324,长青科技,运输设备,主板,2023-05-22
001328.SZ,001328,登康口腔,日用化工,主板,2023-04-10
001330.SZ,001330,博纳影业,影视音像,主板,2022-08-18
001331.SZ,001331,胜通能源,公路,主板,2022-09-08
001332.SZ,001332,锡装股份,专用机械,主板,2022-09-20
001333.SZ,001333,光华股份,化工原料,主板,2022-12-08
001336.SZ,001336,楚环科技,专用机械,主板,2022-07-25
001337.SZ,001337,四川黄金,黄金,主板,2023-03-03
001338.SZ,001338,永顺泰,啤酒,主板,2022-11-16
001339.SZ,001339,智微智能,IT设备,主板,2022-08-15
001360.SZ,001360,南矿集团,工程机械,主板,2023-04-10
001366.SZ,001366,播恩集团,饲料,主板,2023-03-07
001367.SZ,001367,海森药业,化学制药,主板,2023-04-10
001368.SZ,001368,通达创智,文教休闲,主板,2023-03-13
001373.SZ,001373,翔腾新材,元器件,主板,2023-06-01
001380.SZ,001380,华纬科技,汽车配件,主板,2023-05-16
001696.SZ,001696,宗申动力,摩托车,主板,1997-03-06
001872.SZ,001872,招商港口,港口,主板,1993-05-05
001896.SZ,001896,豫能控股,火力发电,主板,1998-01-22
001914.SZ,001914,招商积余,房产服务,主板,1994-09-28
001965.SZ,001965,招商公路,路桥,主板,2017-12-25
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30
002001.SZ,002001,新和成,化学制药,主板,2004-06-25
002003.SZ,002003,伟星股份,服饰,主板,2004-06-25
002004.SZ,002004,华邦健康,农药化肥,主板,2004-06-25
002006.SZ,002006,精工科技,专用机械,主板,2004-06-25
002007.SZ,002007,华兰生物,生物制药,主板,2004-06-25
002008.SZ,002008,大族激光,专用机械,主板,2004-06-25
002009.SZ,002009,天奇股份,工程机械,主板,2004-06-29
002010.SZ,002010,传化智联,仓储物流,主板,2004-06-29
002011.SZ,002011,盾安环境,家用电器,主板,2004-07-05
002012.SZ,002012,凯恩股份,造纸,主板,2004-07-05
002014.SZ,002014,永新股份,塑料,主板,2004-07-08
002015.SZ,002015,协鑫能科,新型电力,主板,2004-07-08
002016.SZ,002016,世荣兆业,区域地产,主板,2004-07-08
002017.SZ,002017,东信和平,通信设备,主板,2004-07-13
002019.SZ,002019,亿帆医药,化学制药,主板,2004-07-13
002020.SZ,002020,京新药业,化学制药,主板,2004-07-15
002021.SZ,002021,中捷资源,纺织机械,主板,2004-07-15
002022.SZ,002022,科华生物,医疗保健,主板,2004-07-21
002023.SZ,002023,海特高新,航空,主板,2004-07-21
002025.SZ,002025,航天电器,元器件,主板,2004-07-26
002026.SZ,002026,山东威达,机械基件,主板,2004-07-27
002027.SZ,002027,分众传媒,广告包装,主板,2004-08-04
002028.SZ,002028,思源电气,电气设备,主板,2004-08-05
002029.SZ,002029,七匹狼,服饰,主板,2004-08-06
002030.SZ,002030,达安基因,医疗保健,主板,2004-08-09
002031.SZ,002031,巨轮智能,汽车配件,主板,2004-08-16
002032.SZ,002032,苏泊尔,家用电器,主板,2004-08-17
002033.SZ,002033,丽江股份,旅游景点,主板,2004-08-25
002034.SZ,002034,旺能环境,环境保护,主板,2004-08-26
002035.SZ,002035,华帝股份,家用电器,主板,2004-09-01
002036.SZ,002036,联创电子,元器件,主板,2004-09-03
002037.SZ,002037,保利联合,化工原料,主板,2004-09-08
002038.SZ,002038,双鹭药业,生物制药,主板,2004-09-09
002039.SZ,002039,黔源电力,水力发电,主板,2005-03-03
002040.SZ,002040,南京港,港口,主板,2005-03-25
002041.SZ,002041,登海种业,种植业,主板,2005-04-18
002042.SZ,002042,华孚时尚,纺织,主板,2005-04-27
002043.SZ,002043,兔宝宝,其他建材,主板,2005-05-10
002044.SZ,002044,美年健康,医疗保健,主板,2005-05-18
002045.SZ,002045,国光电器,元器件,主板,2005-05-23
002046.SZ,002046,国机精工,机械基件,主板,2005-05-26
002047.SZ,002047,宝鹰股份,装修装饰,主板,2005-05-31
002048.SZ,002048,宁波华翔,汽车配件,主板,2005-06-03
002049.SZ,002049,紫光国微,半导体,主板,2005-06-06
002050.SZ,002050,三花智控,家用电器,主板,2005-06-07
002051.SZ,002051,中工国际,建筑工程,主板,2006-06-19
002053.SZ,002053,云南能投,食品,主板,2006-06-27
002054.SZ,002054,德美化工,染料涂料,主板,2006-07-25
002055.SZ,002055,得润电子,元器件,主板,2006-07-25
002056.SZ,002056,横店东磁,电气设备,主板,2006-08-02
002057.SZ,002057,中钢天源,矿物制品,主板,2006-08-02
002058.SZ,002058,威尔泰,电器仪表,主板,2006-08-02
002059.SZ,002059,云南旅游,旅游景点,主板,2006-08-10
002060.SZ,002060,广东建工,建筑工程,主板,2006-08-10
002061.SZ,002061,浙江交科,建筑工程,主板,2006-08-16
002062.SZ,002062,宏润建设,建筑工程,主板,2006-08-16
002063.SZ,002063,远光软件,软件服务,主板,2006-08-23
002064.SZ,002064,华峰化学,化纤,主板,2006-08-23
002065.SZ,002065,东华软件,软件服务,主板,2006-08-23
002066.SZ,002066,瑞泰科技,其他建材,主板,2006-08-23
002067.SZ,002067,景兴纸业,造纸,主板,2006-09-15
002068.SZ,002068,黑猫股份,化工原料,主板,2006-09-15
002069.SZ,002069,獐子岛,渔业,主板,2006-09-28
002072.SZ,002072,凯瑞德,商贸代理,主板,2006-10-18
002073.SZ,002073,软控股份,专用机械,主板,2006-10-18
002074.SZ,002074,国轩高科,电气设备,主板,2006-10-18
002075.SZ,002075,沙钢股份,特种钢,主板,2006-10-25
002076.SZ,002076,星光股份,家用电器,主板,2006-10-25
002077.SZ,002077,大港股份,半导体,主板,2006-11-16
002078.SZ,002078,太阳纸业,造纸,主板,2006-11-16
002079.SZ,002079,苏州固锝,电气设备,主板,2006-11-16
002080.SZ,002080,中材科技,玻璃,主板,2006-11-20
002081.SZ,002081,金螳螂,装修装饰,主板,2006-11-20
002082.SZ,002082,万邦德,中成药,主板,2006-11-20
002083.SZ,002083,孚日股份,纺织,主板,2006-11-24
002084.SZ,002084,海鸥住工,家居用品,主板,2006-11-24
002085.SZ,002085,万丰奥威,汽车配件,主板,2006-11-28
002086.SZ,002086,东方海洋,医疗保健,主板,2006-11-28
002088.SZ,002088,鲁阳节能,矿物制品,主板,2006-11-30
002090.SZ,002090,金智科技,电气设备,主板,2006-12-08
002091.SZ,002091,江苏国泰,商贸代理,主板,2006-12-08
002093.SZ,002093,国脉科技,文教休闲,主板,2006-12-15
002094.SZ,002094,青岛金王,日用化工,主板,2006-12-15
002095.SZ,002095,生意宝,互联网,主板,2006-12-15
002096.SZ,002096,易普力,化工原料,主板,2006-12-22
002097.SZ,002097,山河智能,工程机械,主板,2006-12-22
002098.SZ,002098,浔兴股份,服饰,主板,2006-12-22
002099.SZ,002099,海翔药业,化学制药,主板,2006-12-26
002100.SZ,002100,天康生物,饲料,主板,2006-12-26
002101.SZ,002101,广东鸿图,汽车配件,主板,2006-12-29
002102.SZ,002102,能特科技,化学制药,主板,2006-12-29
002103.SZ,002103,广博股份,文教休闲,主板,2007-01-10
002104.SZ,002104,恒宝股份,通信设备,主板,2007-01-10
002105.SZ,002105,信隆健康,摩托车,主板,2007-01-12
002106.SZ,002106,莱宝高科,元器件,主板,2007-01-12
002107.SZ,002107,沃华医药,中成药,主板,2007-01-24
002108.SZ,002108,沧州明珠,塑料,主板,2007-01-24
002109.SZ,002109,兴化股份,化工原料,主板,2007-01-26
002110.SZ,002110,三钢闽光,普钢,主板,2007-01-26
002111.SZ,002111,威海广泰,航空,主板,2007-01-26
002112.SZ,002112,三变科技,电气设备,主板,2007-02-08
002114.SZ,002114,罗平锌电,铅锌,主板,2007-02-15
002115.SZ,002115,三维通信,互联网,主板,2007-02-15
002116.SZ,002116,中国海诚,建筑工程,主板,2007-02-15
002117.SZ,002117,东港股份,广告包装,主板,2007-03-02
002119.SZ,002119,康强电子,半导体,主板,2007-03-02
002120.SZ,002120,韵达股份,仓储物流,主板,2007-03-06
002121.SZ,002121,科陆电子,电器仪表,主板,2007-03-06
002122.SZ,002122,汇洲智能,机床制造,主板,2007-03-28
002123.SZ,002123,梦网科技,互联网,主板,2007-03-28
002125.SZ,002125,湘潭电化,化工原料,主板,2007-04-03
002126.SZ,002126,银轮股份,汽车配件,主板,2007-04-18
002127.SZ,002127,南极电商,互联网,主板,2007-04-18
002128.SZ,002128,电投能源,铝,主板,2007-04-18
002129.SZ,002129,TCL中环,电气设备,主板,2007-04-20
002130.SZ,002130,沃尔核材,电气设备,主板,2007-04-20
002131.SZ,002131,利欧股份,互联网,主板,2007-04-27
002132.SZ,002132,恒星科技,钢加工,主板,2007-04-27
002133.SZ,002133,广宇集团,全国地产,主板,2007-04-27
002134.SZ,002134,天津普林,元器件,主板,2007-05-16
002135.SZ,002135,东南网架,钢加工,主板,2007-05-30
002136.SZ,002136,安纳达,化工原料,主板,2007-05-30
002137.SZ,002137,实益达,元器件,主板,2007-06-13
002138.SZ,002138,顺络电子,元器件,主板,2007-06-13
002139.SZ,002139,拓邦股份,元器件,主板,2007-06-29
002140.SZ,002140,东华科技,建筑工程,主板,2007-07-12
002142.SZ,002142,宁波银行,银行,主板,2007-07-19
002144.SZ,002144,宏达高科,纺织,主板,2007-08-03
002145.SZ,002145,中核钛白,化工原料,主板,2007-08-03
002146.SZ,002146,荣盛发展,全国地产,主板,2007-08-08
002148.SZ,002148,北纬科技,互联网,主板,2007-08-10
002149.SZ,002149,西部材料,小金属,主板,2007-08-10
002150.SZ,002150,通润装备,机械基件,主板,2007-08-10
002151.SZ,002151,北斗星通,通信设备,主板,2007-08-13
002152.SZ,002152,广电运通,IT设备,主板,2007-08-13
002153.SZ,002153,石基信息,软件服务,主板,2007-08-13
002154.SZ,002154,报喜鸟,服饰,主板,2007-08-16
002155.SZ,002155,湖南黄金,黄金,主板,2007-08-16
002156.SZ,002156,通富微电,半导体,主板,2007-08-16
002157.SZ,002157,正邦科技,农业综合,主板,2007-08-17
002158.SZ,002158,汉钟精机,工程机械,主板,2007-08-17
002159.SZ,002159,三特索道,旅游服务,主板,2007-08-17
002160.SZ,002160,常铝股份,铝,主板,2007-08-21
002161.SZ,002161,远望谷,通信设备,主板,2007-08-21
002162.SZ,002162,悦心健康,陶瓷,主板,2007-08-23
002163.SZ,002163,海南发展,装修装饰,主板,2007-08-23
002164.SZ,002164,宁波东力,机械基件,主板,2007-08-23
002165.SZ,002165,红宝丽,化工原料,主板,2007-09-13
002166.SZ,002166,莱茵生物,中成药,主板,2007-09-13
002167.SZ,002167,东方锆业,小金属,主板,2007-09-13
002168.SZ,002168,惠程科技,电气设备,主板,2007-09-19
002169.SZ,002169,智光电气,电气设备,主板,2007-09-19
002170.SZ,002170,芭田股份,农药化肥,主板,2007-09-19
002171.SZ,002171,楚江新材,铜,主板,2007-09-21
002172.SZ,002172,澳洋健康,医疗保健,主板,2007-09-21
002173.SZ,002173,创新医疗,医疗保健,主板,2007-09-25
002174.SZ,002174,游族网络,互联网,主板,2007-09-25
002175.SZ,002175,东方智造,电器仪表,主板,2007-10-12
002176.SZ,002176,江特电机,小金属,主板,2007-10-12
002177.SZ,002177,御银股份,其他商业,主板,2007-11-01
002178.SZ,002178,延华智能,软件服务,主板,2007-11-01
002179.SZ,002179,中航光电,元器件,主板,2007-11-01
002180.SZ,002180,纳思达,IT设备,主板,2007-11-13
002181.SZ,002181,粤传媒,出版业,主板,2007-11-16
002182.SZ,002182,宝武镁业,小金属,主板,2007-11-13
002183.SZ,002183,怡亚通,仓储物流,主板,2007-11-13
002184.SZ,002184,海得控制,机械基件,主板,2007-11-16
002185.SZ,002185,华天科技,半导体,主板,2007-11-20
002186.SZ,002186,全聚德,酒店餐饮,主板,2007-11-20
002187.SZ,002187,广百股份,百货,主板,2007-11-22
002188.SZ,002188,中天服务,房产服务,主板,2007-11-22
002189.SZ,002189,中光学,元器件,主板,2007-12-03
002190.SZ,002190,成飞集成,汽车配件,主板,2007-12-03
002191.SZ,002191,劲嘉股份,广告包装,主板,2007-12-05
002192.SZ,002192,融捷股份,小金属,主板,2007-12-05
002193.SZ,002193,如意集团,纺织,主板,2007-12-07
002194.SZ,002194,武汉凡谷,通信设备,主板,2007-12-07
002195.SZ,002195,岩山科技,软件服务,主板,2007-12-12
002196.SZ,002196,方正电机,纺织机械,主板,2007-12-12
002198.SZ,002198,嘉应制药,中成药,主板,2007-12-18
002199.SZ,002199,东晶电子,元器件,主板,2007-12-21
002201.SZ,002201,正威新材,玻璃,主板,2007-12-26
002202.SZ,002202,金风科技,电气设备,主板,2007-12-26
002203.SZ,002203,海亮股份,铜,主板,2008-01-16
002204.SZ,002204,大连重工,专用机械,主板,2008-01-16
002205.SZ,002205,国统股份,水泥,主板,2008-01-23
002206.SZ,002206,海利得,化纤,主板,2008-01-23
002207.SZ,002207,准油股份,石油开采,主板,2008-01-28
002208.SZ,002208,合肥城建,区域地产,主板,2008-01-28
002209.SZ,002209,达意隆,轻工机械,主板,2008-01-30
002210.SZ,002210,飞马国际,环境保护,主板,2008-01-30
002211.SZ,002211,宏达新材,橡胶,主板,2008-02-01
002212.SZ,002212,天融信,软件服务,主板,2008-02-01
002213.SZ,002213,大为股份,半导体,主板,2008-02-01
002214.SZ,002214,大立科技,电器仪表,主板,2008-02-18
002215.SZ,002215,诺普信,农药化肥,主板,2008-02-18
002216.SZ,002216,三全食品,食品,主板,2008-02-20
002218.SZ,002218,拓日新能,新型电力,主板,2008-02-28
002219.SZ,002219,新里程,医疗保健,主板,2008-03-06
002221.SZ,002221,东华能源,石油加工,主板,2008-03-06
002222.SZ,002222,福晶科技,元器件,主板,2008-03-19
002223.SZ,002223,鱼跃医疗,医疗保健,主板,2008-04-18
002224.SZ,002224,三力士,橡胶,主板,2008-04-25
002225.SZ,002225,濮耐股份,其他建材,主板,2008-04-25
002226.SZ,002226,江南化工,化工原料,主板,2008-05-06
002227.SZ,002227,奥特迅,电气设备,主板,2008-05-06
002228.SZ,002228,合兴包装,广告包装,主板,2008-05-08
002229.SZ,002229,鸿博股份,广告包装,主板,2008-05-08
002230.SZ,002230,科大讯飞,软件服务,主板,2008-05-12
002231.SZ,002231,奥维通信,通信设备,主板,2008-05-12
002232.SZ,002232,启明信息,软件服务,主板,2008-05-09
002233.SZ,002233,塔牌集团,水泥,主板,2008-05-16
002234.SZ,002234,民和股份,农业综合,主板,2008-05-16
002235.SZ,002235,安妮股份,造纸,主板,2008-05-16
002236.SZ,002236,大华股份,IT设备,主板,2008-05-20
002237.SZ,002237,恒邦股份,黄金,主板,2008-05-20
002238.SZ,002238,天威视讯,影视音像,主板,2008-05-26
002239.SZ,002239,奥特佳,汽车配件,主板,2008-05-22
002240.SZ,002240,盛新锂能,小金属,主板,2008-05-23
002241.SZ,002241,歌尔股份,元器件,主板,2008-05-22
002242.SZ,002242,九阳股份,家用电器,主板,2008-05-28
002243.SZ,002243,力合科创,广告包装,主板,2008-05-28
002244.SZ,002244,滨江集团,区域地产,主板,2008-05-29
002245.SZ,002245,蔚蓝锂芯,电气设备,主板,2008-06-05
002246.SZ,002246,北化股份,化工原料,主板,2008-06-05
002247.SZ,002247,聚力文化,其他建材,主板,2008-06-12
002248.SZ,002248,华东数控,机床制造,主板,2008-06-12
002249.SZ,002249,大洋电机,电气设备,主板,2008-06-19
002250.SZ,002250,联化科技,化工原料,主板,2008-06-19
002252.SZ,002252,上海莱士,生物制药,主板,2008-06-23
002253.SZ,002253,川大智胜,软件服务,主板,2008-06-23
002254.SZ,002254,泰和新材,化纤,主板,2008-06-25
002255.SZ,002255,海陆重工,专用机械,主板,2008-06-25
002256.SZ,002256,兆新股份,新型电力,主板,2008-06-25
002258.SZ,002258,利尔化学,农药化肥,主板,2008-07-08
002261.SZ,002261,拓维信息,软件服务,主板,2008-07-23
002262.SZ,002262,恩华药业,化学制药,主板,2008-07-23
002263.SZ,002263,大东南,塑料,主板,2008-07-28
002264.SZ,002264,新华都,互联网,主板,2008-07-31
002265.SZ,002265,建设工业,专用机械,主板,2008-08-06
002266.SZ,002266,浙富控股,环境保护,主板,2008-08-06
002267.SZ,002267,陕天然气,供气供热,主板,2008-08-13
002268.SZ,002268,电科网安,IT设备,主板,2008-08-11
002269.SZ,002269,美邦服饰,服饰,主板,2008-08-28
002270.SZ,002270,华明装备,电气设备,主板,2008-09-05
002271.SZ,002271,东方雨虹,其他建材,主板,2008-09-10
002272.SZ,002272,川润股份,机械基件,主板,2008-09-19
002273.SZ,002273,水晶光电,元器件,主板,2008-09-19
002274.SZ,002274,华昌化工,农药化肥,主板,2008-09-25
002275.SZ,002275,桂林三金,中成药,主板,2009-07-10
002276.SZ,002276,万马股份,电气设备,主板,2009-07-10
002277.SZ,002277,友阿股份,百货,主板,2009-07-17
002278.SZ,002278,神开股份,化工机械,主板,2009-08-11
002279.SZ,002279,久其软件,软件服务,主板,2009-08-11
002281.SZ,002281,光迅科技,通信设备,主板,2009-08-21
002282.SZ,002282,博深股份,机械基件,主板,2009-08-21
002283.SZ,002283,天润工业,汽车配件,主板,2009-08-21
002284.SZ,002284,亚太股份,汽车配件,主板,2009-08-28
002285.SZ,002285,世联行,房产服务,主板,2009-08-28
002286.SZ,002286,保龄宝,食品,主板,2009-08-28
002287.SZ,002287,奇正藏药,中成药,主板,2009-08-28
002290.SZ,002290,禾盛新材,家用电器,主板,2009-09-03
002291.SZ,002291,遥望科技,广告包装,主板,2009-09-03
002292.SZ,002292,奥飞娱乐,影视音像,主板,2009-09-10
002293.SZ,002293,罗莱生活,纺织,主板,2009-09-10
002294.SZ,002294,信立泰,化学制药,主板,2009-09-10
002295.SZ,002295,精艺股份,铜,主板,2009-09-29
002296.SZ,002296,辉煌科技,通信设备,主板,2009-09-29
002297.SZ,002297,博云新材,航空,主板,2009-09-29
002298.SZ,002298,中电兴发,软件服务,主板,2009-09-29
002299.SZ,002299,圣农发展,农业综合,主板,2009-10-21
002300.SZ,002300,太阳电缆,电气设备,主板,2009-10-21
002301.SZ,002301,齐心集团,文教休闲,主板,2009-10-21
002302.SZ,002302,西部建设,水泥,主板,2009-11-03
002303.SZ,002303,美盈森,造纸,主板,2009-11-03
002304.SZ,002304,洋河股份,白酒,主板,2009-11-06
002305.SZ,002305,南国置业,区域地产,主板,2009-11-06
002306.SZ,002306,中科云网,酒店餐饮,主板,2009-11-11
002307.SZ,002307,北新路桥,建筑工程,主板,2009-11-11
002311.SZ,002311,海大集团,饲料,主板,2009-11-27
002312.SZ,002312,川发龙蟒,化工原料,主板,2009-12-03
002313.SZ,002313,日海智能,通信设备,主板,2009-12-03
